MedNet Code,Medicare Modifiers,Bill Medical Direction
W2561,YES,NO
WC111,YES,NO
W6300,YES,NO
W18101,YES,NO
W1810,YES,NO
65109,YES,NO
W2285,YES,NO
2061,YES,NO
W2984,YES,NO
W4088,YES,NO
W309,YES,NO
5435,YES,NO
W6966,YES,NO
WC5435,YES,NO
W648,YES,NO
W204,YES,NO
WC1717,YES,NO
29000,YES,NO
WC3000,YES,NO
W8421,YES,NO
65102,YES,NO
W0888,YES,NO
W2924,YES,NO
W7733,YES,NO
W48216,YES,NO
W1262,YES,NO
W1720,YES,NO
WC59,YES,NO
WC514,YES,NO
W1619,YES,NO
W468,YES,NO
W2026,YES,NO
WC117,YES,NO
59604,YES,NO
47596,YES,NO
W0770,YES,NO
W0283,YES,NO
W1834,YES,NO
W4130,YES,NO
WC640,YES,NO
W7008,YES,NO
W20050,YES,NO
68,YES,NO
W0820,YES,NO
W1700,YES,NO
W60056,YES,NO
W4323,YES,NO
W2631,YES,NO
117100,YES,NO
WC5016,YES,NO
98169,YES,NO
W2506,YES,NO
WC506,YES,NO
W502,YES,NO
WC1440,YES,NO
W3484,YES,NO
W53,YES,NO
WC527,YES,NO
W4905,YES,NO
W6230,YES,NO
60608,YES,NO
43791,YES,NO
W65,YES,NO
W115,YES,NO
W0167,YES,NO
W8010,YES,NO
WC3930,YES,NO
W3119,YES,NO
W4120,YES,NO
WC584,YES,NO
W2419,YES,NO
0521,YES,NO
W5494,YES,NO
WC2848,YES,NO
113247,YES,NO
W113247,YES,NO
W11317,YES,NO
W3804,YES,NO
W385,YES,NO
1930,YES,NO
W2511,YES,NO
60000,YES,NO
W002,YES,NO
WC260,YES,NO
5039,YES,NO
W11003,YES,NO
WC104,YES,NO
38201,YES,NO
955,YES,NO
938,YES,NO
W244,YES,NO
1308,YES,NO
8379,YES,NO
4025,YES,NO
W50391,YES,NO
5575,YES,NO
W20045,YES,NO
01400,YES,NO
1290,YES,NO
9590,YES,NO
3015,YES,NO
16786,YES,NO
W3393,YES,NO
420,YES,NO
W18207,YES,NO
WC1820,YES,NO
W18206,YES,NO
W5611,YES,NO
60532,YES,NO
14888,YES,NO
185052,YES,NO
4214,YES,NO
W6777,YES,NO
WC1312,YES,NO
WC2610,YES,NO
W86,YES,NO
W60423,YES,NO
WC1445,YES,NO
W24005,YES,NO
W1315,YES,NO
W5060,YES,NO
WC2626,YES,NO
W4927,YES,NO
W3478,YES,NO
W60628,YES,NO
07102,YES,NO
W6386,YES,NO
WC8280,YES,NO
W1304,YES,NO
WC790,YES,NO
W1307,YES,NO
8117,YES,NO
60787,YES,NO
W1061,YES,NO
W3055,YES,NO
W7110,YES,NO
W4079,YES,NO
W97005,YES,NO
W80498,YES,NO
WC8281,YES,NO
1313,YES,NO
W18025,YES,NO
W15032,YES,NO
W9115,YES,NO
W789,YES,NO
W1701,YES,NO
21865,YES,NO
W50502,YES,NO
4169,YES,NO
W3850,YES,NO
W21865,YES,NO
W2062,YES,NO
W2277,YES,NO
9453,YES,NO
W8888,YES,NO
W1305,YES,NO
W3358,YES,NO
W5585,YES,NO
W60061,YES,NO
W5947,YES,NO
W1505,YES,NO
W1660,YES,NO
W99508,YES,NO
WC1515,YES,NO
W201,YES,NO
W2949,YES,NO
64805,YES,NO
WC3103,YES,NO
WC6816,YES,NO
W546,YES,NO
WC5885,YES,NO
W3648,YES,NO
WC2120,YES,NO
4641,YES,NO
W2020,YES,NO
60208,YES,NO
W1472,YES,NO
20,YES,NO
W11560,YES,NO
W2009,YES,NO
W0795,YES,NO
W711,YES,NO
WC165,YES,NO
W07932,YES,NO
W66699,YES,NO
W784,YES,NO
W895,YES,NO
W799,YES,NO
W2077,YES,NO
W7752,YES,NO
16005,YES,NO
W4508,YES,NO
46260,YES,NO
WC7439,YES,NO
W44501,YES,NO
W6828,YES,NO
W3644,YES,NO
W1082,YES,NO
W1947,YES,NO
W5401,YES,NO
WC4499,YES,NO
W032,YES,NO
43215,YES,NO
W89492,YES,NO
4802,YES,NO
1329,YES,NO
W2055,YES,NO
W1901,YES,NO
W188063,YES,NO
W5490,YES,NO
W2901,YES,NO
W50500,YES,NO
W0359,YES,NO
W2064,YES,NO
W13,YES,NO
W0514,YES,NO
W0800,YES,NO
W20201,YES,NO
W6425,YES,NO
11414,YES,NO
W631,YES,NO
W3156,YES,NO
W2332,YES,NO
W0252,YES,NO
W921,YES,NO
1080,YES,NO
887,YES,NO
W3862,YES,NO
W9155,YES,NO
W203,YES,NO
WC2043,YES,NO
4062,YES,NO
WC3091,YES,NO
W8331,YES,NO
W362,YES,NO
WC60608,YES,NO
W15000,YES,NO
W51041,YES,NO
W321,YES,NO
W925,YES,NO
WC9009,YES,NO
W1111,YES,NO
W592,YES,NO
W1027,YES,NO
WC1604,YES,NO
W01420,YES,NO
W220,YES,NO
W866,YES,NO
W704,YES,NO
WC5301,YES,NO
W68,YES,NO
W2914,YES,NO
W60462,YES,NO
W308,YES,NO
W8447,YES,NO
0629,YES,NO
53901,YES,NO
WC11,YES,NO
34688,YES,NO
W3401,YES,NO
W228,YES,NO
WC610,YES,NO
WC403,YES,NO
W5635,YES,NO
W0750,YES,NO
WC311,YES,NO
W60090,YES,NO
W2168,YES,NO
WC550,YES,NO
W520,YES,NO
W33609,YES,NO
WC2938,YES,NO
W7920,YES,NO
W11886,YES,NO
WC248,YES,NO
W60189,YES,NO
W8560,YES,NO
4293,YES,NO
W715,YES,NO
W516,YES,NO
W22237,YES,NO
W6256,YES,NO
2333,YES,NO
W2356,YES,NO
WC975,YES,NO
W2921,YES,NO
33303,YES,NO
153177,YES,NO
W1416,YES,NO
W411,YES,NO
W4490,YES,NO
W916,YES,NO
WC1290,YES,NO
W14123,YES,NO
W163E,YES,NO
WC201,YES,NO
W1610,YES,NO
4320,YES,NO
W0332,YES,NO
WC60566,YES,NO
W10055,YES,NO
W3202,YES,NO
W1206,YES,NO
W5901,YES,NO
W813,YES,NO
0416,YES,NO
WC605,YES,NO
WC2505,YES,NO
W2505,YES,NO
WCP,YES,NO
0072,YES,NO
W3,YES,NO
W70010,YES,NO
W5119,YES,NO
WC263,YES,NO
W1354,YES,NO
W210,YES,NO
W431,YES,NO
W1303,YES,NO
4153,YES,NO
W3825,YES,NO
W1406,YES,NO
WC71,YES,NO
WC617,YES,NO
WC31,YES,NO
W6506,YES,NO
WC4901,YES,NO
WC020,YES,NO
W7135,YES,NO
W31600,YES,NO
51247,YES,NO
WC197,YES,NO
1312,YES,NO
WC1081,YES,NO
W412,YES,NO
W926,YES,NO
W403,YES,NO
W6141,YES,NO
WC47000,YES,NO
W1806,YES,NO
W8000,YES,NO
W8110,YES,NO
32795,YES,NO
W5930,YES,NO
W30160,YES,NO
WC410,YES,NO
WC0104,YES,NO
W2838,YES,NO
W630,YES,NO
W1903,YES,NO
W10146,YES,NO
W1801,YES,NO
W1062,YES,NO
8023,YES,NO
469,YES,NO
W0628,YES,NO
W12904,YES,NO
WC1766,YES,NO
W122,YES,NO
W749,YES,NO
W60515,YES,NO
W3031,YES,NO
07186,YES,NO
W7186,YES,NO
W1100,YES,NO
W60074,YES,NO
WC42,YES,NO
W4559,YES,NO
W10084,YES,NO
W2854,YES,NO
5789,YES,NO
WC2854,YES,NO
W1325,YES,NO
W4466,YES,NO
W5504,YES,NO
5419,YES,NO
W8030,YES,NO
W3448,YES,NO
W2636,YES,NO
W1286,YES,NO
W3510,YES,NO
W004,YES,NO
W11006,YES,NO
W60619,YES,NO
W4956,YES,NO
W967,YES,NO
W3782,YES,NO
WCP1475,YES,NO
W914,YES,NO
WC13363,YES,NO
W0217,YES,NO
W10544,YES,NO
W4247,YES,NO
W7576,YES,NO
W11048,YES,NO
WC501,YES,NO
WC11220,YES,NO
3806,YES,NO
WC515,YES,NO
W24305,YES,NO
WC711,YES,NO
W1087,YES,NO
W3802,YES,NO
W6452,YES,NO
W1065,YES,NO
W3843,YES,NO
W712,YES,NO
WC909,YES,NO
W6060,YES,NO
W918,YES,NO
W55055,YES,NO
18505,YES,NO
65316,YES,NO
61073,YES,NO
W10909,YES,NO
W1390,YES,NO
WC3334,YES,NO
3247,YES,NO
38401,YES,NO
W2130,YES,NO
W759,YES,NO
7099,YES,NO
W1099,YES,NO
10997,YES,NO
W4220,YES,NO
80215,YES,NO
4201,YES,NO
9925,YES,NO
13480,YES,NO
W722,YES,NO
W0231,YES,NO
631222,YES,NO
WC10601,YES,NO
W11970,YES,NO
W880,YES,NO
W9750,YES,NO
W70001,YES,NO
W212128,YES,NO
W7503,YES,NO
W9106,YES,NO
W2269,YES,NO
W4105,YES,NO
W1021,YES,NO
WC184,YES,NO
WC2415,YES,NO
W1605,YES,NO
WC924,YES,NO
W4401,YES,NO
W4006,YES,NO
WC12010,YES,NO
WC8100,YES,NO
WC160104,YES,NO
WC12011,YES,NO
W12006,YES,NO
W4206,YES,NO
W425,YES,NO
W2550,YES,NO
WC2500,YES,NO
3561,YES,NO
W1372,YES,NO
WC510,YES,NO
W8035,YES,NO
WC5030,YES,NO
W2340,YES,NO
W563,YES,NO
W907,YES,NO
W30026,YES,NO
WC1991,YES,NO
W2313,YES,NO
W8100,YES,NO
W1864,YES,NO
W6161,YES,NO
WC7052,YES,NO
6551,YES,NO
W9002,YES,NO
WC1366,YES,NO
W4062,YES,NO
W5958,YES,NO
W0309,YES,NO
W0429,YES,NO
W0068,YES,NO
W1419,YES,NO
140016,YES,NO
W977,YES,NO
W216,YES,NO
W5550,YES,NO
2717,YES,NO
W6755,YES,NO
W2742,YES,NO
W71,YES,NO
W3204,YES,NO
WC249,YES,NO
W480,YES,NO
WC14000,YES,NO
W46312,YES,NO
WC551,YES,NO
W5543,YES,NO
W17817,YES,NO
WC6307,YES,NO
W2074,YES,NO
WC1502,YES,NO
W5024,YES,NO
W90910,YES,NO
W6002,YES,NO
W0105,YES,NO
W51360,YES,NO
W885,YES,NO
W2500,YES,NO
WC8500,YES,NO
W0222,YES,NO
W6877,YES,NO
W4158,YES,NO
W4320,YES,NO
10150,YES,NO
WC591,YES,NO
W12665,YES,NO
W6200,YES,NO
W604,YES,NO
W8640,YES,NO
W2213,YES,NO
606068,YES,NO
WC1700,YES,NO
W3125,YES,NO
W3236,YES,NO
W60089,YES,NO
W19252,YES,NO
W5138,YES,NO
W818058,YES,NO
W222,YES,NO
WC2727,YES,NO
WC4130,YES,NO
W2203,YES,NO
W8582,YES,NO
2072WC,YES,NO
W3038,YES,NO
3308,YES,NO
325,YES,NO
W50595,YES,NO
W8931,YES,NO
W1618,YES,NO
W716520,YES,NO
5512,YES,NO
W105393,YES,NO
5500,YES,NO
7422,YES,NO
92822,YES,NO
W29048,YES,NO
97232,YES,NO
W3033,YES,NO
WC627,YES,NO
W809,YES,NO
W4271,YES,NO
4027,YES,NO
W531,YES,NO
606123,YES,NO
W800,YES,NO
W14177,YES,NO
W98049,YES,NO
W7765,YES,NO
WC309,YES,NO
WC2227,YES,NO
W1706,YES,NO
W2579,YES,NO
W10064,YES,NO
WC2950,YES,NO
W3305,YES,NO
WC1061,YES,NO
W22226,YES,NO
W7435,YES,NO
WC808,YES,NO
W3700,YES,NO
WC7420,YES,NO
W8732,YES,NO
W2811,YES,NO
W2827,YES,NO
WC2101,YES,NO
W7822,YES,NO
W1042,YES,NO
WC60625,YES,NO
W12116,YES,NO
W518,YES,NO
W3455,YES,NO
W2060,YES,NO
W6531,YES,NO
W4871,YES,NO
W350,YES,NO
W242,YES,NO
W6410,YES,NO
W103,YES,NO
WC13,YES,NO
W1361,YES,NO
W12500,YES,NO
W7300,YES,NO
W3735,YES,NO
W4825,YES,NO
W741,YES,NO
W28001,YES,NO
W3016,YES,NO
W17500,YES,NO
W656,YES,NO
WC3909,YES,NO
WC7012,YES,NO
W669,YES,NO
W1512,YES,NO
WC60654,YES,NO
W15600,YES,NO
W20162,YES,NO
5,YES,NO
4298,YES,NO
W1680,YES,NO
W2309,YES,NO
WC1209,YES,NO
W1435,YES,NO
WC10955,YES,NO
W1160,YES,NO
W1938,YES,NO
W62458,YES,NO
W3318,YES,NO
WC801,YES,NO
16420,YES,NO
W6601,YES,NO
W5111,YES,NO
W6690,YES,NO
WC120,YES,NO
W4036,YES,NO
3859,YES,NO
WC29,YES,NO
WC45262,YES,NO
W44,YES,NO
WC3700,YES,NO
W138,YES,NO
W628,YES,NO
W622,YES,NO
W335,YES,NO
W1978,YES,NO
WC60606,YES,NO
W3723,YES,NO
W3208,YES,NO
W16193,YES,NO
W4353,YES,NO
W0771,YES,NO
W1017,YES,NO
WC13500,YES,NO
W0147,YES,NO
W3102,YES,NO
W1221,YES,NO
WC1301,YES,NO
WC3013,YES,NO
3306,YES,NO
W18445,YES,NO
W721,YES,NO
WC5270,YES,NO
WC13951,YES,NO
W1880,YES,NO
W7722,YES,NO
W1519,YES,NO
84323,YES,NO
W2086,YES,NO
W1205,YES,NO
11420,YES,NO
W4410,YES,NO
W5801,YES,NO
W219,YES,NO
W2806,YES,NO
WC1750,YES,NO
WC355,YES,NO
W51012,YES,NO
W0073,YES,NO
W6426,YES,NO
W4243,YES,NO
W3545,YES,NO
W3218,YES,NO
W15440,YES,NO
W2801,YES,NO
4291,YES,NO
W30088,YES,NO
60040,YES,NO
W2395,YES,NO
W60602,YES,NO
79014,YES,NO
WC1509,YES,NO
W8301,YES,NO
4110,YES,NO
W2613,YES,NO
W633,YES,NO
W1925,YES,NO
W1718,YES,NO
W51106,YES,NO
W439,YES,NO
4073,YES,NO
W8199,YES,NO
W819,YES,NO
WC8819,YES,NO
WC69,YES,NO
WC407,YES,NO
WC681,YES,NO
14517,YES,NO
W2455,YES,NO
WC07,YES,NO
W6156,YES,NO
53590,YES,NO
1059,YES,NO
4054,YES,NO
WC620,YES,NO
W4104,YES,NO
W0175,YES,NO
806157,YES,NO
84111,YES,NO
W5070,YES,NO
4081,YES,NO
3030,YES,NO
W804417,YES,NO
540,YES,NO
W5016,YES,NO
3064,YES,NO
W3812,YES,NO
W3516,YES,NO
W60631,YES,NO
W1069,YES,NO
W95407,YES,NO
W2907,YES,NO
W1506,YES,NO
W615,YES,NO
W43017,YES,NO
WC44181,YES,NO
WC1831,YES,NO
W18160,YES,NO
W6003,YES,NO
W797,YES,NO
W38,YES,NO
W635,YES,NO
W1351,YES,NO
WC840,YES,NO
W61159,YES,NO
W059,YES,NO
0008,YES,NO
W4238,YES,NO
WC7252,YES,NO
W3426,YES,NO
W7261,YES,NO
W535,YES,NO
WC1058,YES,NO
W7254,YES,NO
W654,YES,NO
W1142,YES,NO
W30030,YES,NO
W171,YES,NO
W142,YES,NO
W18000,YES,NO
WC440,YES,NO
8025,YES,NO
WC51054,YES,NO
W2061,YES,NO
W1380,YES,NO
WC47,YES,NO
W26850,YES,NO
W2710,YES,NO
26850,YES,NO
W72712,YES,NO
WC1270,YES,NO
W7208,YES,NO
W0250,YES,NO
W643,YES,NO
W9416,YES,NO
W3507,YES,NO
WC708,YES,NO
W17982,YES,NO
0901,YES,NO
W9302,YES,NO
WC6299,YES,NO
1SHWC,YES,NO
30014,YES,NO
W42489,YES,NO
WC1810,YES,NO
W62565,YES,NO
WC210,YES,NO
W1425,YES,NO
W7834,YES,NO
W7116,YES,NO
W0065,YES,NO
W22002,YES,NO
WC19,YES,NO
WC83799,YES,NO
W10240,YES,NO
WC6257,YES,NO
W11516,YES,NO
W816,YES,NO
W4402,YES,NO
W11020,YES,NO
WC401,YES,NO
W6274,YES,NO
W40010,YES,NO
W4535,YES,NO
W2122,YES,NO
W255,YES,NO
W2620,YES,NO
W5410,YES,NO
WC24,YES,NO
WC1285,YES,NO
W6255,YES,NO
W4787,YES,NO
W4116,YES,NO
WC225,YES,NO
W3933,YES,NO
WC17,YES,NO
W6012,YES,NO
WC35,YES,NO
WC199,YES,NO
W2621,YES,NO
W0104,YES,NO
WC105,YES,NO
62510,YES,NO
W7934,YES,NO
WC50,YES,NO
WC5000,YES,NO
WC113,YES,NO
WC38,YES,NO
W6097,YES,NO
WC1540,YES,NO
W2529,YES,NO
W457,YES,NO
A5764,YES,NO
W1029,YES,NO
328071,YES,NO
W3301,YES,NO
WC4091,YES,NO
W51103,YES,NO
WC3109,YES,NO
W4102,YES,NO
W4044,YES,NO
W158,YES,NO
W0113,YES,NO
W4290,YES,NO
W1135,YES,NO
W4096,YES,NO
W11037,YES,NO
W60901,YES,NO
W21250,YES,NO
W5789,YES,NO
W20001,YES,NO
W1555,YES,NO
61512,YES,NO
W79006,YES,NO
W30245,YES,NO
W61513,YES,NO
WC2040,YES,NO
WC23,YES,NO
W3207,YES,NO
W8107,YES,NO
1390,YES,NO
3120,YES,NO
WC710,YES,NO
W1824,YES,NO
W20161,YES,NO
W61874,YES,NO
28605,YES,NO
28301,YES,NO
W8076,YES,NO
W7900,YES,NO
WC921,YES,NO
W296,YES,NO
W2400,YES,NO
WC3200,YES,NO
W448,YES,NO
1725,YES,NO
W3228,YES,NO
W2021,YES,NO
W1235,YES,NO
W8006,YES,NO
9515,YES,NO
2720,YES,NO
W4632,YES,NO
W18006,YES,NO
W6252,YES,NO
W294,YES,NO
265,YES,NO
W1423,YES,NO
W51101,YES,NO
W1360,YES,NO
W462,YES,NO
W6233,YES,NO
WC5101,YES,NO
8924,YES,NO
W1909,YES,NO
W2925,YES,NO
WC1221,YES,NO
W5050,YES,NO
W60069,YES,NO
W5086,YES,NO
W455,YES,NO
W1802,YES,NO
W2160,YES,NO
W3353,YES,NO
WC136,YES,NO
WC1166,YES,NO
W3903,YES,NO
6721,YES,NO
W7526,YES,NO
4005,YES,NO
W3171,YES,NO
W4004,YES,NO
4022,YES,NO
661022,YES,NO
W3180,YES,NO
W042,YES,NO
0409,YES,NO
W6610,YES,NO
661012,YES,NO
85072,YES,NO
W5226,YES,NO
W8253,YES,NO
23633,YES,NO
W1405,YES,NO
W36,YES,NO
W9512,YES,NO
W361,YES,NO
W199,YES,NO
96813,YES,NO
99,YES,NO
W40008,YES,NO
WC2,YES,NO
W1594,YES,NO
W193,YES,NO
W5500,YES,NO
4183,YES,NO
W5030,YES,NO
W5205,YES,NO
W614,YES,NO
W20070,YES,NO
W214,YES,NO
4236,YES,NO
303488,YES,NO
3083,YES,NO
W35517,YES,NO
48307,YES,NO
W4305,YES,NO
W15214,YES,NO
W1067,YES,NO
W3415,YES,NO
W2006,YES,NO
W2066,YES,NO
W995,YES,NO
5615,YES,NO
W2014,YES,NO
W573,YES,NO
W6306,YES,NO
W2190,YES,NO
W1445,YES,NO
W19336,YES,NO
W1847,YES,NO
W4050,YES,NO
W6307,YES,NO
0611,YES,NO
59624,YES,NO
WC616,YES,NO
WC340,YES,NO
W5267,YES,NO
33806,YES,NO
WC3151,YES,NO
8079,YES,NO
W50840,YES,NO
W18077,YES,NO
WC180,YES,NO
W5501,YES,NO
W2210,YES,NO
W1108,YES,NO
W737,YES,NO
WC777,YES,NO
WC4190,YES,NO
W4635,YES,NO
W5435,YES,NO
W60143,YES,NO
W902,YES,NO
W6305,YES,NO
WC3511,YES,NO
WC451,YES,NO
W3091,YES,NO
W90,YES,NO
W20062,YES,NO
W5555,YES,NO
4129,YES,NO
W46572,YES,NO
W3493,YES,NO
W5650,YES,NO
W406,YES,NO
W1465,YES,NO
13347,YES,NO
W22100,YES,NO
W21202,YES,NO
83246,YES,NO
WC109,YES,NO
WC721,YES,NO
W658,YES,NO
W5074,YES,NO
W2045,YES,NO
W530,YES,NO
W10231,YES,NO
W1050,YES,NO
W46011,YES,NO
WC607,YES,NO
W1939,YES,NO
W5454,YES,NO
W374,YES,NO
W1155,YES,NO
W20695,YES,NO
WC498,YES,NO
W3126,YES,NO
WC3010,YES,NO
W18252,YES,NO
WC182,YES,NO
W129,YES,NO
WC153,YES,NO
W6244,YES,NO
02350,YES,NO
W5820,YES,NO
W854,YES,NO
WC289,YES,NO
WC60410,YES,NO
W6870,YES,NO
W280,YES,NO
WC8,YES,NO
W1207,YES,NO
WC103,YES,NO
4086,YES,NO
68941,YES,NO
W4245,YES,NO
WC7501,YES,NO
W3041,YES,NO
WC1553,YES,NO
5250,YES,NO
W640,YES,NO
W62522,YES,NO
W703,YES,NO
WC62004,YES,NO
39008,YES,NO
W0911,YES,NO
W7879,YES,NO
W40790,YES,NO
WC2051,YES,NO
W9884,YES,NO
W276,YES,NO
W68800,YES,NO
W9026,YES,NO
W4101,YES,NO
W511,YES,NO
W4283,YES,NO
W1439,YES,NO
W2176,YES,NO
W10506,YES,NO
W62301,YES,NO
W3395,YES,NO
W3203,YES,NO
W6043,YES,NO
W1774,YES,NO
W9257,YES,NO
W444,YES,NO
W3347,YES,NO
W2394,YES,NO
W9904,YES,NO
WC20219,YES,NO
W316,YES,NO
WC2301,YES,NO
W4137,YES,NO
W3607,YES,NO
W6760,YES,NO
W699,YES,NO
W12736,YES,NO
WC2015,YES,NO
WC5500,YES,NO
85259,YES,NO
3033,YES,NO
W17059,YES,NO
W9481,YES,NO
606067,YES,NO
W605131,YES,NO
W4949,YES,NO
W3456,YES,NO
2148,YES,NO
3046,YES,NO
WC1350,YES,NO
5610,YES,NO
610100,YES,NO
W1702,YES,NO
1330,YES,NO
W15605,YES,NO
60015,YES,NO
W42927,YES,NO
32802,YES,NO
1590,YES,NO
473502,YES,NO
W2758,YES,NO
WC3570,YES,NO
018651,YES,NO
W64093,YES,NO
3027,YES,NO
175,YES,NO
06183,YES,NO
W192,YES,NO
W61124,YES,NO
485,YES,NO
135021,YES,NO
W4614,YES,NO
W2954,YES,NO
W64907,YES,NO
W14079,YES,NO
W3250,YES,NO
W290,YES,NO
4194,YES,NO
6890,YES,NO
184,YES,NO
W6604,YES,NO
W7100,YES,NO
W6821,YES,NO
W02928,YES,NO
W225,YES,NO
WC1109,YES,NO
W61736,YES,NO
W0627,YES,NO
0531,YES,NO
W8183,YES,NO
W7220,YES,NO
W8310,YES,NO
609015,YES,NO
WC425,YES,NO
W1975,YES,NO
W4601,YES,NO
W94436,YES,NO
W2701,YES,NO
WC802,YES,NO
W10619,YES,NO
W104,YES,NO
WC220,YES,NO
WC2805,YES,NO
3080,YES,NO
W10220,YES,NO
WC2803,YES,NO
W6511,YES,NO
W11300,YES,NO
W50023,YES,NO
W0840,YES,NO
W0401,YES,NO
W4037,YES,NO
4295,YES,NO
W226,YES,NO
W4637,YES,NO
WC614,YES,NO
W5106,YES,NO
W6501,YES,NO
WC23000,YES,NO
W2040,YES,NO
W130,YES,NO
12123,YES,NO
WC2231,YES,NO
W022,YES,NO
W10100,YES,NO
W5022,YES,NO
20701,YES,NO
W221,YES,NO
5505,YES,NO
W570,YES,NO
W421,YES,NO
W687,YES,NO
W7276,YES,NO
W449506,YES,NO
W4121,YES,NO
W02117,YES,NO
WC3555,YES,NO
W100103,YES,NO
W2952,YES,NO
W602,YES,NO
WC1608,YES,NO
W5336,YES,NO
W197,YES,NO
0639,YES,NO
W23790,YES,NO
W1918,YES,NO
W845,YES,NO
W6990,YES,NO
WC7524,YES,NO
62521,YES,NO
WC60185,YES,NO
4108,YES,NO
W5055,YES,NO
W2401,YES,NO
W1627,YES,NO
1521,YES,NO
W2172,YES,NO
W3470,YES,NO
W11046,YES,NO
W4444,YES,NO
W739,YES,NO
W52401,YES,NO
W6812,YES,NO
3026,YES,NO
W4205,YES,NO
W471647,YES,NO
W15501,YES,NO
W2110,YES,NO
W6901,YES,NO
3945,YES,NO
WC34206,YES,NO
W1279,YES,NO
W2093,YES,NO
WC6100,YES,NO
177,YES,NO
W636,YES,NO
U2720,YES,NO
1003,YES,NO
W48103,YES,NO
WC33131,YES,NO
30303,YES,NO
W1426,YES,NO
W0550,YES,NO
4491,YES,NO
WC338,YES,NO
W3071,YES,NO
W10015,YES,NO
WC128,YES,NO
W742,YES,NO
W7609,YES,NO
W5545,YES,NO
W3036,YES,NO
W24033,YES,NO
W28427,YES,NO
WC3331,YES,NO
W1613,YES,NO
30156,YES,NO
WC661,YES,NO
W4506,YES,NO
4206,YES,NO
3037,YES,NO
W11601,YES,NO
W18076,YES,NO
W72957,YES,NO
33490,YES,NO
W6016,YES,NO
W11116,YES,NO
W6278,YES,NO
W1313,YES,NO
W625,YES,NO
W0001,YES,NO
W3603,YES,NO
W3377,YES,NO
WC443,YES,NO
W19810,YES,NO
W8401,YES,NO
596041,YES,NO
WC61648,YES,NO
W60188,YES,NO
W6801,YES,NO
W527,YES,NO
W2690,YES,NO
6854,YES,NO
W6581,YES,NO
W6561,YES,NO
W29906,YES,NO
13504,YES,NO
W12902,YES,NO
W1606,YES,NO
21780,YES,NO
W4900,YES,NO
W1621,YES,NO
W12935,YES,NO
W2302,YES,NO
W44550,YES,NO
W1191,YES,NO
W2508,YES,NO
WC155,YES,NO
26352,YES,NO
W8156,YES,NO
W1109,YES,NO
W5006,YES,NO
W840,YES,NO
W5123,YES,NO
W2350,YES,NO
W10012,YES,NO
W2448,YES,NO
63026,YES,NO
W1,YES,NO
W6096,YES,NO
W391,YES,NO
W96,YES,NO
W7601,YES,NO
W9325,YES,NO
W2012,YES,NO
WC2150,YES,NO
W16100,YES,NO
WC1210,YES,NO
WC675,YES,NO
W9555,YES,NO
W2126,YES,NO
WC1840,YES,NO
W1049,YES,NO
W325,YES,NO
W874,YES,NO
W3487,YES,NO
W12630,YES,NO
WC238,YES,NO
WC901,YES,NO
W9100,YES,NO
W1098,YES,NO
W9999,YES,NO
W3027,YES,NO
W1261,YES,NO
W787,YES,NO
W2700,YES,NO
WC1220,YES,NO
W1234,YES,NO
WC911,YES,NO
W1937,YES,NO
W7001,YES,NO
W1324,YES,NO
W933,YES,NO
W101,YES,NO
W2,YES,NO
W9009,YES,NO
WC10001,YES,NO
WC12000,YES,NO
3018,YES,NO
WC2400,YES,NO
W2015,YES,NO
W0157,YES,NO
W254,YES,NO
W525,YES,NO
W4256,YES,NO
W3072,YES,NO
W5792,YES,NO
W1120,YES,NO
W12797,YES,NO
W1200,YES,NO
W701,YES,NO
W9092,YES,NO
W7497,YES,NO
W60018,YES,NO
3189,YES,NO
W4005,YES,NO
W3930,YES,NO
W3518,YES,NO
W4224,YES,NO
WC784,YES,NO
W1302,YES,NO
W680,YES,NO
W1204,YES,NO
W0201,YES,NO
W30361,YES,NO
W3801,YES,NO
W2727,YES,NO
WC1002,YES,NO
W50311,YES,NO
W617,YES,NO
W929,YES,NO
32830,YES,NO
W16212,YES,NO
W330,YES,NO
W579,YES,NO
W4786,YES,NO
WC6088,YES,NO
W1536,YES,NO
W62263,YES,NO
W15010,YES,NO
W162,YES,NO
W578,YES,NO
W438,YES,NO
W52501,YES,NO
W2421,YES,NO
WC1200,YES,NO
WC200,YES,NO
WC1420,YES,NO
WC1,YES,NO
WC1201,YES,NO
W4191,YES,NO
W10351,YES,NO
970,YES,NO
W8016,YES,NO
W124,YES,NO
W80171,YES,NO
W253,YES,NO
W2853,YES,NO
W723099,YES,NO
WC835,YES,NO
WC193,YES,NO
W5305,YES,NO
W9215,YES,NO
55416,YES,NO
W20908,YES,NO
W13000,YES,NO
W7461,YES,NO
W543,YES,NO
W8587,YES,NO
WC25,YES,NO
W1616,YES,NO
W0701,YES,NO
WC3625,YES,NO
W21306,YES,NO
W4210,YES,NO
W27932,YES,NO
W1634,YES,NO
80173,YES,NO
W66140,YES,NO
W4163,YES,NO
W717,YES,NO
W17006,YES,NO
4217,YES,NO
W51459,YES,NO
W3262,YES,NO
W4425,YES,NO
W620,YES,NO
W1089,YES,NO
105,YES,NO
W248,YES,NO
WC47001,YES,NO
W5350,YES,NO
WC2811,YES,NO
W1463,YES,NO
WC30011,YES,NO
W241599,YES,NO
W7155,YES,NO
W50052,YES,NO
W32022,YES,NO
W7210,YES,NO
2325,YES,NO
3049,YES,NO
50011,YES,NO
WC750,YES,NO
